10000 7500
8145 75 4958
8146 90 6486
8147 30 28590
8148 52 11968
8149 163 16306
8150 152 6016
8151 181 3562
8152 110 28008
8153 125 1079
8154 152 6577
8155 90 4924
8156 97 29846
8157 30 3392
8158 61 28940
8159 90 14439
8160 190 22532
8161 141 9943
8162 193 27146
8163 28 5044
8164 193 18079
8165 190 12584
8166 134 9746
8167 25 7027
8168 65 3061
8169 193 13737
8170 93 17658
8171 172 28877
8172 135 7050
8173 197 20803
8174 61 19566
8175 65 18202
8176 25 7341
8177 168 17465
8178 126 13028
8179 164 19950
8180 90 13857
8181 125 1551
8182 75 7733
8183 57 14059
8184 113 5737
8185 59 3134
8186 58 16455
8187 98 10896
8188 72 10630
8189 90 5844
8190 43 19642
8191 85 18643
8192 111 4892
8193 99 7820
8194 151 4967
8195 82 25376
8196 79 19358
8197 166 25129
8198 59 18206
8199 172 14235
8200 174 6982
8201 80 17335
8202 36 19378
8203 62 23291
8204 111 12631
8205 118 19258
8206 57 29530
8207 36 5607
8208 94 20359
8209 106 28692
8210 101 23899
8211 188 20499
8212 97 27345
8213 100 10347
8214 103 1167
8215 141 9492
8216 140 11949
8217 83 7936
8218 38 1408
8219 162 20388
8220 111 6712
8221 181 29015
8222 121 23897
8223 37 17014
8224 119 24398
8225 162 22283
8226 33 16125
8227 165 1553
8228 165 11112
8229 35 29019
8230 174 12831
8231 183 3130
8232 99 11689
8233 65 15160
8234 48 24994
8235 164 9838
8236 145 21544
8237 140 14298
8238 88 19824
8239 119 12398
8240 198 29720
8241 128 2518
8242 92 165
8243 110 5665
8244 196 22320
8245 163 6258
8246 198 25897
8247 147 12633
8248 73 26803
8249 136 3385
8250 140 3339
8251 94 23501
8252 107 4778
8253 190 16674
8254 113 21812
8255 168 8822
8256 52 16455
8257 115 20079
8258 115 21760
8259 39 4247
8260 71 13130
8261 32 25581
8262 122 19890
8263 93 29315
8264 28 6004
8265 131 8487
8266 167 28624
8267 91 16929
8268 161 22488
8269 58 28002
8270 52 15377
8271 159 24887
8272 160 24514
8273 61 24802
8274 25 17060
8275 112 6704
8276 117 9551
8277 68 15566
8278 136 10496
8279 72 28835
8280 27 23930
8281 34 8545
8282 130 22012
8283 105 2306
8284 44 5427
8285 27 17855
8286 27 13482
8287 77 28986
8288 163 4057
8289 100 619
8290 52 29187
8291 162 27656
8292 170 9605
8293 46 20881
8294 28 10805
8295 172 25655
8296 87 3389
8297 63 3640
8298 80 6024
8299 33 22603
8300 34 12604
8301 97 14956
8302 61 29549
8303 62 10431
8304 190 20433
8305 113 24721
8306 75 24723
8307 49 4708
8308 31 24654
8309 77 7131
8310 90 15304
8311 169 16544
8312 28 19687
8313 31 20443
8314 166 15184
8315 174 19863
8316 115 29854
8317 75 223
8318 147 1464
8319 101 9360
8320 176 28053
8321 40 17866
8322 191 15512
8323 134 3454
8324 61 24514
8325 96 21975
8326 97 2424
8327 30 4860
8328 198 17757
8329 174 24172
8330 180 21051
8331 26 726
8332 81 1556
8333 172 3011
8334 51 24304
8335 138 13970
8336 188 22801
8337 116 21483
8338 81 761
8339 128 24829
8340 162 24575
8341 171 11442
8342 78 1673
8343 149 25459
8344 77 24306
8345 102 22368
8346 69 16368
8347 189 12613
8348 43 6744
8349 191 9998
8350 95 4344
8351 199 29754
8352 144 2154
8353 76 18160
8354 90 5227
8355 69 4539
8356 193 6143
8357 36 9502
8358 79 8632
8359 121 3595
8360 146 7294
8361 114 998
8362 53 1758
8363 178 24288
8364 125 5584
8365 69 22251
8366 159 4603
8367 93 19774
8368 45 2296
8369 54 16022
8370 75 27274
8371 89 13675
8372 64 12892
8373 177 17583
8374 188 4489
8375 177 7165
8376 46 29843
8377 186 18147
8378 56 28123
8379 122 29157
8380 82 23070
8381 103 2688
8382 96 26115
8383 181 17132
8384 67 13098
8385 154 12285
8386 59 23714
8387 111 26491
8388 69 1839
8389 193 10832
8390 47 17953
8391 52 813
8392 123 2509
8393 119 2099
8394 127 7744
8395 63 17040
8396 133 29013
8397 87 17540
8398 64 18540
8399 72 29890
8400 93 7825
8401 150 24712
8402 106 20836
8403 26 20846
8404 187 11626
8405 70 11705
8406 114 2377
8407 141 23725
8408 174 7827
8409 119 18220
8410 90 27077
8411 148 5438
8412 49 7690
8413 154 27568
8414 93 4001
8415 57 10570
8416 89 15982
8417 89 26066
8418 170 26482
8419 71 5844
8420 147 1292
8421 116 14036
8422 77 6417
8423 200 21258
8424 107 9934
8425 125 18869
8426 26 27440
8427 186 15803
8428 34 23635
8429 114 7710
8430 91 17179
8431 63 22163
8432 144 23559
8433 76 22681
8434 80 17843
8435 84 10850
8436 102 28776
8437 190 29154
8438 48 8997
8439 67 2138
8440 59 6240
8441 54 8644
8442 103 28016
8443 150 15160
8444 42 14168
8445 78 1989
8446 26 11148
8447 127 17209
8448 107 18731
8449 186 7450
8450 53 21117
8451 52 2058
8452 108 19537
8453 36 1435
8454 45 4326
8455 125 167
8456 109 13634
8457 67 26948
8458 57 3256
8459 51 16003
8460 183 4976
8461 47 1472
8462 84 18493
8463 193 9886
8464 143 17626
8465 79 26499
8466 174 18338
8467 53 4986
8468 74 12472
8469 76 12759
8470 69 29048
8471 37 10066
8472 82 28087
8473 29 24330
8474 199 25471
8475 116 1469
8476 87 11026
8477 53 5626
8478 39 10677
8479 63 19445
8480 150 9197
8481 80 13395
8482 87 20852
8483 68 11760
8484 99 13856
8485 158 2823
8486 47 20147
8487 160 25584
8488 177 26252
8489 82 25927
8490 35 12949
8491 44 4873
8492 175 13040
8493 106 29845
8494 44 2360
8495 161 4721
8496 124 11584
8497 43 15442
8498 75 19199
8499 138 18461
8500 70 4423
8501 44 22308
8502 193 10523
8503 60 19154
8504 95 20509
8505 32 4849
8506 153 25179
8507 65 3783
8508 162 26570
8509 131 20989
8510 153 5620
8511 101 16836
8512 107 20176
8513 78 25990
8514 70 12183
8515 58 18779
8516 149 12085
8517 70 23878
8518 120 5329
8519 111 5734
8520 149 10814
8521 46 5646
8522 97 3006
8523 156 26914
8524 95 19407
8525 103 11207
8526 42 19963
8527 114 24932
8528 162 13023
8529 33 25863
8530 45 18075
8531 185 24514
8532 119 8431
8533 175 22766
8534 87 14125
8535 155 15948
8536 130 21784
8537 65 7282
8538 125 1020
8539 124 7067
8540 146 4802
8541 169 4507
8542 132 29019
8543 39 11254
8544 49 26711
8545 52 19950
8546 89 10813
8547 167 14944
8548 195 15557
8549 85 9353
8550 89 18912
8551 44 970
8552 79 16892
8553 148 18188
8554 144 25151
8555 174 27393
8556 136 19879
8557 180 1067
8558 89 1338
8559 152 7289
8560 40 2140
8561 110 12833
8562 80 24404
8563 152 8546
8564 192 24540
8565 82 15992
8566 115 13198
8567 90 498
8568 49 7917
8569 37 7056
8570 83 20290
8571 185 9370
8572 192 6348
8573 76 11768
8574 45 5460
8575 57 12084
8576 71 5350
8577 28 3254
8578 82 11747
8579 127 16065
8580 119 6048
8581 145 19737
8582 37 1722
8583 66 8390
8584 46 27974
8585 157 12704
8586 192 19893
8587 49 11135
8588 168 15212
8589 127 16628
8590 167 1015
8591 112 10973
8592 52 6331
8593 90 6117
8594 198 8728
8595 110 716
8596 128 6942
8597 188 16724
8598 63 23390
8599 129 24652
8600 171 10558
8601 115 22330
8602 90 12131
8603 33 9394
8604 102 9071
8605 109 717
8606 45 7436
8607 145 22800
8608 175 8619
8609 109 14548
8610 90 3802
8611 87 8473
8612 111 12066
8613 85 2109
8614 167 20309
8615 160 9522
8616 138 10466
8617 51 14020
8618 76 11667
8619 61 2641
8620 185 25785
8621 85 7173
8622 29 27750
8623 29 29691
8624 40 11593
8625 150 65
8626 170 5852
8627 50 8840
8628 37 10086
8629 92 6076
8630 50 14059
8631 69 13964
8632 164 151
8633 167 29823
8634 82 27747
8635 55 8906
8636 35 18524
8637 135 3103
8638 185 28755
8639 81 28992
8640 115 29734
8641 120 8444
8642 169 20297
8643 139 29854
8644 182 28230
8645 49 7128
8646 120 4229
8647 59 13163
8648 51 25425
8649 113 22548
8650 91 21799
8651 102 23053
8652 186 236
8653 68 2946
8654 38 11652
8655 121 22040
8656 194 13697
8657 187 16970
8658 49 24117
8659 31 4375
8660 82 5455
8661 102 17337
8662 187 15296
8663 75 26766
8664 200 26187
8665 137 10242
8666 105 3470
8667 118 4659
8668 113 12153
8669 124 15398
8670 85 22245
8671 117 5190
8672 61 20623
8673 103 16285
8674 155 21686
8675 43 19788
8676 28 14864
8677 140 25879
8678 119 13974
8679 44 23582
8680 152 24660
8681 71 4497
8682 58 19821
8683 75 14538
8684 125 29462
8685 136 2129
8686 82 26428
8687 126 10350
8688 83 12181
8689 131 8141
8690 178 23645
8691 177 13709
8692 133 11404
8693 123 21371
8694 170 14934
8695 33 11889
8696 162 1479
8697 105 20427
8698 43 8243
8699 28 29624
8700 81 17603
8701 80 12114
8702 119 15422
8703 184 7433
8704 138 1802
8705 141 7819
8706 190 19853
8707 47 16658
8708 161 7466
8709 37 2986
8710 103 5685
8711 66 14696
8712 163 13963
8713 186 11166
8714 53 10086
8715 77 6261
8716 80 18892
8717 111 18070
8718 65 23542
8719 38 8266
8720 135 17427
8721 44 3492
8722 199 13963
8723 110 14887
8724 28 10882
8725 104 26530
8726 30 15450
8727 34 12784
8728 156 22699
8729 101 27968
8730 72 11089
8731 157 13176
8732 37 5307
8733 165 10645
8734 88 26747
8735 71 6894
8736 85 17698
8737 121 27803
8738 84 13238
8739 170 5791
8740 191 13265
8741 121 23388
8742 82 26250
8743 116 10829
8744 76 6472
8745 149 28084
8746 97 13025
8747 179 17541
8748 99 18855
8749 113 29882
8750 185 29799
8751 159 12477
8752 113 23511
8753 192 25508
8754 37 5673
8755 75 7219
8756 97 16323
8757 151 355
8758 164 13130
8759 119 7871
8760 73 19979
8761 90 13513
8762 35 23564
8763 117 4037
8764 139 11942
8765 70 4371
8766 52 17044
8767 120 5588
8768 35 3479
8769 64 17303
8770 199 15098
8771 113 4439
8772 148 25127
8773 177 26695
8774 56 15976
8775 77 10561
8776 26 16871
8777 113 28013
8778 138 7830
8779 185 29204
8780 99 12319
8781 127 14214
8782 186 20422
8783 130 9916
8784 196 3601
8785 42 3050
8786 146 28091
8787 40 2821
8788 57 18633
8789 67 14177
8790 152 10431
8791 121 29617
8792 189 1513
8793 117 14087
8794 102 6030
8795 130 11816
8796 148 16864
8797 166 413
8798 141 28535
8799 193 13888
8800 127 13898
8801 81 3536
8802 92 7129
8803 28 11557
8804 153 18574
8805 29 13072
8806 116 3173
8807 120 2657
8808 197 16669
8809 47 3083
8810 66 6384
8811 138 23749
8812 72 23631
8813 73 19588
8814 61 10841
8815 76 7003
8816 27 3116
8817 162 13078
8818 92 29597
8819 34 12356
8820 162 3070
8821 187 29878
8822 26 20819
8823 110 29983
8824 71 1980
8825 49 6536
8826 35 24314
8827 52 20666
8828 193 796
8829 198 16461
8830 93 20081
8831 32 12727
8832 132 16705
8833 116 9792
8834 198 3142
8835 107 17175
8836 27 278
8837 164 25157
8838 128 2289
8839 43 4934
8840 132 10907
8841 37 18983
8842 156 18104
8843 88 29516
8844 91 26253
8845 193 535
8846 85 22144
8847 181 9529
8848 168 15417
8849 80 7853
8850 86 17818
8851 76 1120
8852 71 24783
8853 108 15542
8854 152 4118
8855 99 1339
8856 56 14647
8857 89 26596
8858 102 6321
8859 87 28001
8860 101 24791
8861 79 25258
8862 142 24500
8863 106 2134
8864 196 6809
8865 26 11177
8866 74 17717
8867 160 25425
8868 156 21276
8869 46 15923
8870 57 14145
8871 117 23121
8872 95 20286
8873 28 7893
8874 198 22178
8875 93 11882
8876 161 17131
8877 187 10254
8878 70 18276
8879 139 4249
8880 116 5077
8881 73 26062
8882 145 4073
8883 38 5292
8884 140 15155
8885 134 3444
8886 43 21179
8887 188 28090
8888 32 28983
8889 38 20773
8890 97 18226
8891 54 20833
8892 116 16145
8893 134 23338
8894 60 19825
8895 154 5856
8896 77 13011
8897 69 24045
8898 99 6106
8899 49 25134
8900 68 3254
8901 73 26911
8902 184 7845
8903 128 12247
8904 115 13685
8905 35 4339
8906 46 18377
8907 43 13617
8908 33 2609
8909 114 15292
8910 153 10892
8911 83 37
8912 134 5767
8913 153 40
8914 136 29769
8915 109 9484
8916 199 6453
8917 194 10158
8918 81 14097
8919 189 27476
8920 61 8127
8921 46 6042
8922 127 3337
8923 146 1023
8924 33 2964
8925 67 17433
8926 167 20165
8927 117 26812
8928 116 17901
8929 59 20507
8930 174 22023
8931 94 3396
8932 163 19087
8933 41 19124
8934 183 12309
8935 143 7315
8936 92 24764
8937 52 23290
8938 44 9366
8939 193 23100
8940 161 23331
8941 140 8887
8942 47 4352
8943 90 22130
8944 53 2548
8945 53 16274
8946 130 1682
8947 61 5748
8948 137 15925
8949 127 6655
8950 34 24173
8951 90 1373
8952 161 27325
8953 158 29740
8954 154 1678
8955 160 25370
8956 72 9723
8957 104 21207
8958 83 22657
8959 96 6327
8960 156 15028
8961 176 2477
8962 174 24972
8963 169 13830
8964 40 15799
8965 92 21833
8966 28 10805
8967 125 5260
8968 138 24219
8969 159 21171
8970 96 10542
8971 133 3608
8972 145 9852
8973 102 10691
8974 133 20853
8975 177 4064
8976 49 22320
8977 101 28942
8978 115 27469
8979 171 10890
8980 27 15958
8981 155 29590
8982 147 2279
8983 185 11244
8984 89 22552
8985 166 5097
8986 189 8010
8987 168 6061
8988 62 16221
8989 87 20370
8990 105 10119
8991 121 25657
8992 142 7325
8993 190 26080
8994 81 26424
8995 162 24412
8996 150 16044
8997 41 15496
8998 122 17906
8999 171 27523
9000 33 11856
9001 99 26253
9002 162 24026
9003 82 14079
9004 174 19064
9005 56 6374
9006 71 5232
9007 71 1620
9008 101 9332
9009 108 53
9010 148 17373
9011 104 24489
9012 112 7521
9013 184 28089
9014 74 19426
9015 147 12234
9016 153 4581
9017 30 3850
9018 150 10799
9019 176 21555
9020 95 5079
9021 65 5397
9022 47 6311
9023 192 5571
9024 162 23771
9025 143 4101
9026 95 12791
9027 133 14558
9028 31 21276
9029 79 22088
9030 133 14609
9031 89 24686
9032 110 12806
9033 127 24147
9034 45 29167
9035 46 12523
9036 109 26334
9037 183 20907
9038 188 13990
9039 117 989
9040 25 14804
9041 186 18903
9042 146 16382
9043 141 608
9044 162 28811
9045 159 24710
9046 147 3367
9047 107 2608
9048 68 24282
9049 155 28832
9050 176 25160
9051 130 4044
9052 189 5624
9053 79 6840
9054 150 10483
9055 188 3726
9056 94 25621
9057 108 5583
9058 43 8792
9059 182 26012
9060 170 5236
9061 137 21021
9062 114 10116
9063 36 7478
9064 117 9438
9065 109 10548
9066 93 17663
9067 39 8793
9068 190 22245
9069 120 25603
9070 192 12516
9071 40 4365
9072 32 21956
9073 52 2842
9074 99 28841
9075 29 14701
9076 37 25926
9077 49 25382
9078 113 18404
9079 83 23141
9080 42 15520
9081 160 15142
9082 134 982
9083 55 9171
9084 131 22270
9085 126 8658
9086 121 10453
9087 70 25625
9088 192 12025
9089 42 15859
9090 170 3671
9091 199 27646
9092 116 25335
9093 171 11988
9094 98 2238
9095 96 24283
9096 37 21519
9097 25 3642
9098 92 9711
9099 132 28430
9100 68 289
9101 183 19469
9102 126 2813
9103 45 19501
9104 189 13558
9105 183 2054
9106 36 18621
9107 91 23175
9108 155 29078
9109 194 4045
9110 107 22993
9111 143 1775
9112 119 7751
9113 64 13363
9114 61 931
9115 72 2145
9116 156 1583
9117 133 11961
9118 147 6705
9119 61 1935
9120 78 13172
9121 109 20194
9122 88 16391
9123 80 22099
9124 164 1234
9125 135 23134
9126 26 821
9127 164 15089
9128 84 6675
9129 171 8736
9130 126 29298
9131 152 15177
9132 200 15196
9133 25 24330
9134 100 4949
9135 33 24866
9136 144 12957
9137 171 2616
9138 43 17482
9139 178 14815
9140 163 27208
9141 116 19293
9142 116 9208
9143 149 12951
9144 34 21887
9145 47 29839
9146 152 8918
9147 79 4768
9148 122 18503
9149 161 22365
9150 68 1713
9151 166 24275
9152 37 21344
9153 146 14016
9154 114 27955
9155 102 3892
9156 162 19481
9157 104 29542
9158 136 10268
9159 116 27274
9160 162 4178
9161 144 12394
9162 176 18479
9163 129 19913
9164 29 22609
9165 109 13136
9166 74 18563
9167 123 21694
9168 138 23356
9169 69 25083
9170 55 17242
9171 55 29176
9172 27 28510
9173 133 18114
9174 178 11209
9175 83 23635
9176 50 25203
9177 116 17537
9178 89 29540
9179 113 3365
9180 125 2430
9181 93 5526
9182 200 6615
9183 187 7249
9184 122 9280
9185 116 27632
9186 65 7658
9187 96 15947
9188 143 25524
9189 69 21296
9190 116 2151
9191 123 4822
9192 81 3662
9193 30 17385
9194 74 12511
9195 166 8054
9196 180 13602
9197 35 12283
9198 112 17149
9199 179 26537
9200 116 4566
9201 113 5653
9202 103 3680
9203 151 1094
9204 139 8363
9205 93 18639
9206 74 20023
9207 172 14218
9208 157 22169
9209 139 9590
9210 47 28704
9211 179 25970
9212 25 7573
9213 132 15224
9214 137 16839
9215 72 27501
9216 132 18632
9217 137 16331
9218 31 1103
9219 184 27866
9220 146 22516
9221 64 2683
9222 67 22667
9223 124 12575
9224 27 24854
9225 92 2218
9226 157 16158
9227 179 12213
9228 186 19143
9229 196 24802
9230 37 21900
9231 38 10088
9232 91 1806
9233 42 9194
9234 165 26545
9235 107 25078
9236 77 12618
9237 168 7951
9238 108 27363
9239 69 26470
9240 81 25392
9241 87 22125
9242 69 3226
9243 58 17982
9244 104 14477
9245 39 11052
9246 160 17789
9247 123 29611
9248 130 6613
9249 188 5206
9250 93 4918
9251 67 4921
9252 167 4394
9253 191 29170
9254 165 16099
9255 47 325
9256 58 678
9257 185 5742
9258 39 15842
9259 195 15326
9260 199 19210
9261 161 19398
9262 190 219
9263 184 2943
9264 151 4163
9265 141 22692
9266 128 14783
9267 52 2966
9268 145 16835
9269 95 3637
9270 29 27774
9271 81 20775
9272 91 9113
9273 92 21409
9274 35 26591
9275 38 1625
9276 48 15814
9277 166 29149
9278 120 16382
9279 147 5567
9280 184 16591
9281 154 5976
9282 134 8573
9283 133 3254
9284 151 11076
9285 114 4692
9286 185 17202
9287 146 26355
9288 162 28333
9289 107 27620
9290 51 7200
9291 68 17074
9292 157 26618
9293 102 21748
9294 111 1017
9295 186 9894
9296 111 8275
9297 133 25332
9298 72 24810
9299 49 12254
9300 133 11826
9301 41 27437
9302 59 18762
9303 55 1693
9304 127 17905
9305 120 18369
9306 184 4908
9307 155 24468
9308 125 28016
9309 143 20875
9310 80 19881
9311 56 22991
9312 195 22989
9313 26 15002
9314 158 29611
9315 128 6386
9316 116 26904
9317 70 16815
9318 58 3964
9319 99 2760
9320 164 24170
9321 176 29675
9322 109 2922
9323 38 6953
9324 114 16708
9325 59 12673
9326 36 4947
9327 87 11095
9328 183 337
9329 200 28436
9330 67 6055
9331 29 17734
9332 135 14994
9333 60 24976
9334 37 29406
9335 191 29880
9336 192 25214
9337 74 29004
9338 112 47
9339 61 11777
9340 58 10135
9341 57 29694
9342 49 6464
9343 140 25719
9344 136 13235
9345 34 19450
9346 130 5326
9347 199 4952
9348 151 24435
9349 159 28331
9350 168 27661
9351 90 23767
9352 66 4115
9353 187 3713
9354 41 5079
9355 41 3619
9356 69 16290
9357 120 19350
9358 121 20451
9359 52 12256
9360 125 21926
9361 33 12030
9362 75 15239
9363 45 274
9364 65 16907
9365 116 9865
9366 191 26814
9367 183 26497
9368 184 2753
9369 137 11441
9370 143 28402
9371 139 5748
9372 91 1074
9373 33 20147
9374 108 22868
9375 42 7912
9376 97 10458
9377 190 18396
9378 120 13274
9379 101 11721
9380 77 17272
9381 185 3803
9382 61 7919
9383 51 27717
9384 200 6860
9385 109 1206
9386 181 6919
9387 193 2655
9388 32 14753
9389 57 5867
9390 125 1554
9391 186 28765
9392 51 16423
9393 32 14058
9394 73 12180
9395 122 12581
9396 164 66
9397 55 26240
9398 73 23034
9399 172 25008
9400 109 9464
9401 77 11505
9402 54 22222
9403 199 24373
9404 134 19663
9405 151 27298
9406 56 20369
9407 119 9578
9408 175 19574
9409 43 19191
9410 50 2117
9411 35 13909
9412 46 24506
9413 140 16518
9414 75 4104
9415 93 23783
9416 55 26794
9417 111 6301
9418 143 2149
9419 185 2340
9420 27 7264
9421 62 19378
9422 200 2052
9423 131 17126
9424 33 5293
9425 197 29730
9426 89 20791
9427 110 15943
9428 136 23786
9429 196 9186
9430 25 26689
9431 32 24159
9432 98 20958
9433 67 18848
9434 90 7484
9435 43 27620
9436 115 20824
9437 141 25082
9438 99 28655
9439 151 20852
9440 196 24875
9441 93 17708
9442 106 10571
9443 122 7313
9444 92 12462
9445 155 21300
9446 70 8522
9447 74 15335
9448 32 22269
9449 110 5289
9450 96 25368
9451 117 20850
9452 72 2609
9453 51 15418
9454 104 4489
9455 181 11563
9456 76 9554
9457 110 21381
9458 52 9272
9459 125 7183
9460 189 27895
9461 138 13586
9462 169 20291
9463 128 12248
9464 55 9453
9465 136 18662
9466 28 3148
9467 127 3715
9468 85 8145
9469 85 13372
9470 82 1753
9471 190 18349
9472 178 24203
9473 41 7781
9474 170 14773
9475 75 1558
9476 36 26148
9477 31 25436
9478 127 26766
9479 155 5349
9480 98 1570
9481 35 17390
9482 182 16225
9483 104 16826
9484 42 16588
9485 157 7003
9486 157 1482
9487 95 12350
9488 108 11431
9489 27 11862
9490 67 17797
9491 51 21574
9492 129 11266
9493 57 6735
9494 55 1043
9495 139 20601
9496 29 12445
9497 158 26386
9498 38 29093
9499 115 23039
9500 153 19759
9501 193 16725
9502 80 8095
9503 42 29627
9504 125 25556
9505 104 28431
9506 97 7611
9507 109 3649
9508 52 13365
9509 183 3258
9510 144 28817
9511 138 6076
9512 198 1847
9513 85 9931
9514 196 22023
9515 129 29324
9516 173 15713
9517 56 15724
9518 71 21473
9519 78 19683
9520 157 3190
9521 89 6733
9522 152 14469
9523 181 6027
9524 130 27115
9525 188 1297
9526 35 3142
9527 148 7192
9528 84 16184
9529 106 24983
9530 134 9146
9531 90 26338
9532 194 16705
9533 197 25016
9534 122 10114
9535 162 25206
9536 95 9163
9537 58 6806
9538 39 18670
9539 152 10520
9540 128 28468
9541 144 18066
9542 193 25539
9543 34 25652
9544 50 1435
9545 83 19927
9546 77 14940
9547 128 11790
9548 133 11028
9549 62 16174
9550 174 27855
9551 171 17148
9552 65 26020
9553 42 13352
9554 105 13137
9555 151 13176
9556 60 12039
9557 33 19564
9558 49 9202
9559 168 19299
9560 85 5850
9561 97 21217
9562 61 14545
9563 70 5137
9564 188 16163
9565 150 23065
9566 58 9040
9567 45 3738
9568 75 10518
9569 105 26099
9570 94 23664
9571 114 11610
9572 126 16867
9573 109 19630
9574 92 29092
9575 152 6704
9576 53 7209
9577 152 8434
9578 177 13630
9579 122 23676
9580 56 11232
9581 77 20161
9582 119 3305
9583 115 25330
9584 198 17339
9585 76 13827
9586 50 7054
9587 148 23055
9588 152 9313
9589 53 19987
9590 172 4316
9591 59 19697
9592 156 13666
9593 90 3276
9594 135 18051
9595 160 3439
9596 74 20044
9597 183 2257
9598 172 23849
9599 26 19873
9600 44 25365
9601 187 4893
9602 106 11839
9603 148 9041
9604 167 16984
9605 140 29554
9606 107 8422
9607 26 2823
9608 111 83
9609 170 25734
9610 94 3049
9611 140 119
9612 28 29122
9613 175 22791
9614 35 6312
9615 95 16862
9616 181 29066
9617 162 16798
9618 80 26053
9619 183 2054
9620 36 1218
9621 47 10687
9622 111 3561
9623 45 14429
9624 179 25958
9625 170 28128
9626 71 15685
9627 79 4802
9628 159 6973
9629 177 20481
9630 93 16607
9631 86 27665
9632 80 5447
9633 198 2927
9634 84 16652
9635 44 20887
9636 117 19291
9637 141 10211
9638 155 21433
9639 88 2845
9640 103 11153
9641 133 22749
9642 94 11923
9643 86 17996
9644 39 1494
9645 148 8531
9646 125 22169
9647 107 16476
9648 183 27009
9649 67 5466
9650 100 734
9651 153 14233
9652 144 4277
9653 83 19226
9654 182 1786
9655 159 19452
9656 131 5747
9657 96 16128
9658 77 22453
9659 179 12915
9660 35 18950
9661 190 24751
9662 86 10344
9663 66 8732
9664 192 13332
9665 62 3716
9666 122 23254
9667 148 10441
9668 146 25094
9669 27 5943
9670 104 10793
9671 74 16170
9672 115 20297
9673 161 10559
9674 54 12771
9675 73 19400
9676 128 3974
9677 62 19189
9678 86 8079
9679 184 28021
9680 75 24821
9681 144 11828
9682 34 2387
9683 164 21956
9684 49 10990
9685 146 7064
9686 78 5996
9687 25 14672
9688 140 8233
9689 150 21745
9690 99 1407
9691 96 29074
9692 124 1645
9693 30 26049
9694 36 28885
9695 126 7486
9696 34 2157
9697 73 11779
9698 88 24284
9699 62 14728
9700 130 14336
9701 103 3407
9702 179 21375
9703 103 22974
9704 63 26012
9705 39 26961
9706 114 2214
9707 154 15502
9708 107 26999
9709 150 19934
9710 147 5619
9711 195 25940
9712 72 29435
9713 127 25023
9714 142 24156
9715 174 11695
9716 35 7892
9717 54 11525
9718 42 9532
9719 123 5224
9720 47 1921
9721 144 15665
9722 174 10921
9723 38 14344
9724 183 12715
9725 125 16505
9726 102 8047
9727 37 15165
9728 49 26515
9729 35 13903
9730 166 26288
9731 37 18217
9732 187 17050
9733 117 3444
9734 61 16943
9735 35 8476
9736 103 23554
9737 84 22997
9738 178 1657
9739 196 25096
9740 59 17969
9741 40 15408
9742 167 24044
9743 36 16200
9744 54 17110
9745 158 23932
9746 157 2050
9747 60 17575
9748 164 18240
9749 34 22032
9750 119 12388
9751 35 24045
9752 125 7350
9753 137 16766
9754 166 7085
9755 125 29729
9756 69 29813
9757 152 3771
9758 56 22060
9759 90 20766
9760 73 2775
9761 145 28918
9762 145 9548
9763 36 23924
9764 83 20214
9765 59 9321
9766 193 29166
9767 126 21246
9768 139 3110
9769 83 21873
9770 122 2576
9771 121 24302
9772 76 19440
9773 65 26243
9774 99 24394
9775 56 27020
9776 41 20760
9777 41 8345
9778 107 18780
9779 196 28094
9780 89 926
9781 30 24298
9782 99 17131
9783 175 12958
9784 57 6257
9785 134 19490
9786 168 15486
9787 72 11219
9788 165 18216
9789 190 22776
9790 169 13525
9791 75 22481
9792 149 28435
9793 97 4591
9794 70 9444
9795 84 2559
9796 122 16450
9797 80 16812
9798 84 25102
9799 49 12876
9800 38 17302
9801 198 16542
9802 75 22509
9803 88 14064
9804 108 17925
9805 31 29684
9806 50 9337
9807 125 12086
9808 99 22989
9809 92 1336
9810 153 2064
9811 142 19154
9812 105 19805
9813 197 4796
9814 178 18438
9815 32 22616
9816 179 26389
9817 125 14878
9818 25 6916
9819 197 5972
9820 193 18483
9821 47 8994
9822 147 4171
9823 143 18293
9824 32 14106
9825 116 12296
9826 113 12578
9827 97 11033
9828 182 20117
9829 173 17288
9830 178 16204
9831 39 14293
9832 136 19059
9833 138 7840
9834 190 10814
9835 171 9870
9836 88 25817
9837 39 3466
9838 92 16293
9839 182 3499
9840 119 17737
9841 186 29271
9842 194 23594
9843 40 2696
9844 102 15188
9845 199 22264
9846 119 12589
9847 100 20334
9848 103 18429
9849 181 16676
9850 98 18335
9851 26 4889
9852 31 21760
9853 122 20490
9854 61 6463
9855 124 27507
9856 63 9781
9857 177 865
9858 54 26136
9859 96 23436
9860 131 12598
9861 75 12713
9862 58 4958
9863 30 9536
9864 114 13922
9865 155 5331
9866 200 29108
9867 35 22759
9868 124 1276
9869 56 11624
9870 34 13588
9871 66 8288
9872 128 18610
9873 168 9446
9874 98 1767
9875 41 26068
9876 148 24931
9877 117 15901
9878 168 882
9879 68 29625
9880 172 27999
9881 131 23411
9882 42 27877
9883 65 677
9884 72 12121
9885 52 6889
9886 116 4133
9887 192 1779
9888 175 13384
9889 64 13840
9890 150 14104
9891 139 5866
9892 34 7743
9893 142 15273
9894 105 29906
9895 121 29780
9896 72 26203
9897 174 7713
9898 167 28415
